transaction_id,timestamp,customer_id,customer_segment,transaction_type,amount_ghs,currency,provider,channel,region,merchant_or_agent_id,recipient_id,device_id,status,failure_or_reversal_reason,balance_before_ghs,balance_after_ghs,customer_tenure_days,velocity_1h,device_changes_24h,failed_attempts_24h,risk_score
TXN001181,2026-08-19 20:19:00,CUST0036,Microbusiness,Bank Transfer,237.65,GHS,ApexMoney,POS,Northern,,RCP0117,DEV0065,FAILED,Insufficient Funds,128.22,128.22,360,5,1,1,79.4
TXN001182,2026-08-29 18:01:00,CUST0031,Consumer,Bank Transfer,204.66,GHS,KasaPay,Mobile App,Ashanti,,RCP0007,DEV0153,SUCCESS,,399.15,194.49,2100,2,1,3,65.5
TXN001183,2026-08-22 09:57:00,CUST0117,SME,P2P Transfer,70.6,GHS,SwiftCash,POS,Greater Accra,,RCP0025,DEV0333,SUCCESS,,1294.77,1224.17,1089,4,1,3,81.9
TXN001184,2026-08-14 21:27:00,CUST0244,Microbusiness,Cash-In,13.21,GHS,KasaPay,USSD,Eastern,MER011,RCP0001,DEV0030,SUCCESS,,411.03,424.24,703,5,1,2,80.8
TXN001185,2026-08-14 00:40:00,CUST0152,Consumer,P2P Transfer,71.81,GHS,ApexMoney,Web,Ashanti,,RCP0069,DEV0048,SUCCESS,,433.33,361.52,347,3,1,0,56.5
TXN001186,2026-08-10 12:48:00,CUST0145,Consumer,Cash-Out,42.76,GHS,KasaPay,POS,Greater Accra,MER012,RCP0212,DEV0120,SUCCESS,,263.76,221.0,789,5,2,1,78.4
TXN001187,2026-08-05 09:57:00,CUST0074,Microbusiness,P2P Transfer,72.95,GHS,ApexMoney,Mobile App,Greater Accra,,RCP0252,DEV0394,SUCCESS,,244.83,171.88,25,5,0,2,74.7
TXN001188,2026-08-19 13:16:00,CUST0170,Microbusiness,Cash-Out,46.04,GHS,ApexMoney,Mobile App,Greater Accra,MER048,RCP0124,DEV0446,SUCCESS,,125.29,79.25,501,4,1,2,74.6
TXN001189,2026-08-18 13:29:00,CUST0192,Consumer,P2P Transfer,80.03,GHS,ApexMoney,Mobile App,Central,,RCP0008,DEV0199,FAILED,Network Timeout,307.38,307.38,414,2,0,2,49.4
TXN001190,2026-08-01 05:26:00,CUST0295,Consumer,Merchant Payment,33.67,GHS,SwiftCash,USSD,Northern,MER063,RCP0019,DEV0021,REVERSED,Duplicate Transaction,234.62,234.62,200,2,1,0,42.5
TXN001191,2026-08-13 21:08:00,CUST0099,Consumer,Bill Payment,27.42,GHS,KasaPay,Mobile App,Ashanti,,RCP0003,DEV0006,REVERSED,Duplicate Transaction,538.36,538.36,2132,9,2,2,82.8
TXN001192,2026-08-09 14:50:00,CUST0183,Consumer,Merchant Payment,230.28,GHS,ApexMoney,POS,Greater Accra,MER048,RCP0089,DEV0387,SUCCESS,,272.94,42.66,1741,3,2,0,63.8
TXN001193,2026-08-06 06:41:00,CUST0274,Consumer,Bank Transfer,35.72,GHS,KasaPay,USSD,Ashanti,,RCP0229,DEV0201,FAILED,Limit Exceeded,343.88,343.88,2069,1,1,1,41.8
TXN001194,2026-08-22 19:03:00,CUST0128,Consumer,Bill Payment,81.47,GHS,KasaPay,Web,Northern,,RCP0132,DEV0035,SUCCESS,,351.02,269.55,540,4,0,0,57.5
TXN001195,2026-08-17 07:12:00,CUST0281,Consumer,Bank Transfer,183.34,GHS,SwiftCash,Mobile App,Central,,RCP0228,DEV0007,SUCCESS,,475.27,291.93,645,2,2,2,70.46552480921692
TXN001196,2026-08-20 15:31:00,CUST0111,Consumer,P2P Transfer,177.18,GHS,MobiLink,USSD,Greater Accra,,RCP0036,DEV0239,REVERSED,Network Timeout,331.49,331.49,632,5,1,2,72.8
TXN001197,2026-08-23 02:49:00,CUST0039,Consumer,Bank Transfer,160.07,GHS,ApexMoney,Mobile App,Greater Accra,,RCP0223,DEV0158,SUCCESS,,222.22,62.15,1235,5,2,3,99.0
TXN001198,2026-08-31 10:27:00,CUST0126,Consumer,P2P Transfer,105.37,GHS,MobiLink,Web,Northern,,RCP0142,DEV0204,SUCCESS,,525.49,420.12,412,1,1,1,44.4
TXN001199,2026-08-25 21:15:00,CUST0039,Consumer,Merchant Payment,150.72,GHS,SwiftCash,Mobile App,Northern,MER015,RCP0114,DEV0102,SUCCESS,,1097.3,946.58,529,5,0,0,55.2
TXN001200,2026-08-20 05:32:00,CUST0036,Microbusiness,Bank Transfer,261.68,GHS,SwiftCash,Mobile App,Greater Accra,,RCP0137,DEV0420,SUCCESS,,542.59,280.91,2145,5,2,0,73.4
TXN001201,2026-08-28 05:59:00,CUST0265,Microbusiness,Cash-Out,116.89,GHS,KasaPay,Mobile App,Western,MER022,RCP0085,DEV0355,SUCCESS,,311.89,195.0,784,4,2,3,81.3
TXN001202,2026-08-15 19:15:00,CUST0239,Consumer,Cash-In,17.09,GHS,KasaPay,POS,Greater Accra,MER032,RCP0157,DEV0090,SUCCESS,,449.28,466.37,1721,2,2,3,66.3
TXN001203,2026-08-31 12:39:00,CUST0067,Microbusiness,Merchant Payment,51.97,GHS,ApexMoney,Mobile App,Greater Accra,MER016,RCP0200,DEV0331,SUCCESS,,105.85,53.88,515,4,0,0,56.9
TXN001204,2026-08-24 14:30:00,CUST0252,Microbusiness,Bank Transfer,147.22,GHS,MobiLink,USSD,Central,,RCP0210,DEV0081,SUCCESS,,443.83,296.61,2046,5,1,2,79.5
TXN001205,2026-08-21 04:15:00,CUST0021,Consumer,Cash-Out,47.8,GHS,KasaPay,POS,Ashanti,MER021,RCP0254,DEV0204,SUCCESS,,364.94,317.14,1531,5,1,1,79.8
TXN001206,2026-08-29 00:04:00,CUST0086,SME,Merchant Payment,322.82,GHS,KasaPay,POS,Ashanti,MER011,RCP0107,DEV0337,FAILED,Insufficient Funds,244.67,244.67,1897,3,0,1,38.4
TXN001207,2026-08-16 23:13:00,CUST0212,Consumer,Bank Transfer,77.19,GHS,KasaPay,Mobile App,Northern,,RCP0200,DEV0017,SUCCESS,,280.32,203.13,1143,4,2,2,78.7
TXN001208,2026-08-23 08:11:00,CUST0092,Consumer,P2P Transfer,87.57,GHS,ApexMoney,Mobile App,Western,,RCP0231,DEV0327,SUCCESS,,362.25,274.68,1995,2,0,3,62.1
TXN001209,2026-08-09 19:50:00,CUST0220,Microbusiness,P2P Transfer,211.88,GHS,ApexMoney,USSD,Greater Accra,,RCP0005,DEV0102,SUCCESS,,1037.27,825.39,807,2,0,0,30.4
TXN001210,2026-08-30 20:37:00,CUST0263,Consumer,Cash-In,69.73,GHS,SwiftCash,Mobile App,Eastern,MER044,RCP0123,DEV0315,SUCCESS,,1117.72,1187.45,1061,4,0,3,77.2
TXN001211,2026-08-20 07:47:00,CUST0020,Consumer,Bill Payment,94.62,GHS,KasaPay,POS,Western,,RCP0182,DEV0225,SUCCESS,,245.65,151.03,149,3,2,0,58.9
TXN001212,2026-08-25 05:48:00,CUST0008,Consumer,P2P Transfer,174.91,GHS,SwiftCash,Mobile App,Ashanti,,RCP0119,DEV0012,SUCCESS,,334.1,159.19,387,2,0,2,47.8
TXN001213,2026-08-15 06:47:00,CUST0283,Consumer,P2P Transfer,23.3,GHS,SwiftCash,USSD,Bono,,RCP0026,DEV0343,SUCCESS,,340.55,317.25,1700,4,1,0,52.9
TXN001214,2026-08-27 20:54:00,CUST0157,Consumer,P2P Transfer,63.91,GHS,KasaPay,Mobile App,Central,,RCP0170,DEV0117,SUCCESS,,904.3,840.39,729,2,0,0,23.8
TXN001215,2026-08-03 07:11:00,CUST0152,Consumer,Bank Transfer,164.81,GHS,SwiftCash,USSD,Greater Accra,,RCP0106,DEV0429,SUCCESS,,549.57,384.76,237,3,1,0,57.4
TXN001216,2026-08-04 12:53:00,CUST0140,SME,P2P Transfer,86.12,GHS,ApexMoney,Mobile App,Greater Accra,,RCP0160,DEV0378,SUCCESS,,528.26,442.14,654,2,1,3,77.4
TXN001217,2026-08-16 17:17:00,CUST0131,Consumer,Merchant Payment,283.51,GHS,SwiftCash,POS,Western,MER078,RCP0001,DEV0087,SUCCESS,,736.71,453.2,785,5,0,2,66.8
TXN001218,2026-08-23 16:54:00,CUST0208,Microbusiness,Bill Payment,21.34,GHS,SwiftCash,Mobile App,Bono,,RCP0003,DEV0271,SUCCESS,,315.04,293.7,1581,5,0,2,66.4
TXN001219,2026-08-26 02:03:00,CUST0174,Consumer,P2P Transfer,19.37,GHS,ApexMoney,API,Greater Accra,,RCP0157,DEV0163,FAILED,Service Unavailable,1370.48,1370.48,212,3,1,0,46.9
TXN001220,2026-08-14 15:25:00,CUST0050,Consumer,Cash-In,156.68,GHS,ApexMoney,POS,Greater Accra,MER017,RCP0255,DEV0271,SUCCESS,,492.1,648.78,71,4,0,3,76.0
TXN001221,2026-08-21 03:21:00,CUST0188,SME,Merchant Payment,170.02,GHS,ApexMoney,Mobile App,Central,MER045,RCP0166,DEV0251,FAILED,Network Timeout,259.32,259.32,1597,1,1,3,58.9
TXN001222,2026-08-18 03:30:00,CUST0201,Consumer,Bank Transfer,69.11,GHS,ApexMoney,Mobile App,Greater Accra,,RCP0245,DEV0134,SUCCESS,,414.79,345.68,325,5,1,1,77.0
TXN001223,2026-08-30 19:22:00,CUST0035,Consumer,Merchant Payment,114.47,GHS,KasaPay,Mobile App,Greater Accra,MER064,RCP0220,DEV0294,SUCCESS,,1241.34,1126.87,931,2,0,3,57.7
TXN001224,2026-08-21 06:39:00,CUST0114,Microbusiness,Merchant Payment,153.46,GHS,ApexMoney,Mobile App,Northern,MER031,RCP0073,DEV0007,SUCCESS,,358.22,204.76,1507,5,0,0,69.97936220192325
TXN001225,2026-08-13 22:07:00,CUST0238,Consumer,P2P Transfer,40.78,GHS,SwiftCash,Mobile App,Western,,RCP0027,DEV0409,SUCCESS,,1004.42,963.64,1138,5,1,1,88.5
TXN001226,2026-08-31 01:32:00,CUST0186,Consumer,Cash-Out,44.66,GHS,ApexMoney,Web,Northern,MER069,RCP0145,DEV0426,FAILED,Invalid PIN,308.27,308.27,284,1,2,0,39.8
TXN001227,2026-08-04 07:47:00,CUST0041,SME,Bank Transfer,95.7,GHS,ApexMoney,USSD,Eastern,,RCP0161,DEV0007,SUCCESS,,277.48,181.78,1592,1,0,0,80.77363955397487
TXN001228,2026-08-31 12:31:00,CUST0013,Consumer,P2P Transfer,175.65,GHS,ApexMoney,Mobile App,Greater Accra,,RCP0200,DEV0328,SUCCESS,,808.11,632.46,120,4,1,3,92.7
TXN001229,2026-08-05 18:35:00,CUST0175,Consumer,Merchant Payment,30.23,GHS,ApexMoney,USSD,Northern,MER002,RCP0135,DEV0419,PENDING,Awaiting Confirmation,255.83,255.83,522,5,2,1,87.0
TXN001230,2026-08-09 22:26:00,CUST0139,Consumer,Bank Transfer,68.84,GHS,MobiLink,Mobile App,Greater Accra,,RCP0239,DEV0058,FAILED,Limit Exceeded,913.15,913.15,253,4,1,2,63.4
TXN001231,2026-08-26 11:10:00,CUST0289,Consumer,P2P Transfer,66.18,GHS,ApexMoney,API,Greater Accra,,RCP0219,DEV0333,SUCCESS,,641.44,575.26,1135,1,0,3,50.2
TXN001232,2026-08-23 17:54:00,CUST0157,Consumer,P2P Transfer,116.19,GHS,ApexMoney,Mobile App,Northern,,RCP0152,DEV0422,SUCCESS,,255.9,139.71,1524,4,2,3,90.9
TXN001233,2026-08-31 01:56:00,CUST0280,Consumer,Cash-In,80.85,GHS,ApexMoney,POS,Central,MER032,RCP0143,DEV0102,SUCCESS,,467.04,547.89,1435,2,1,1,50.1
TXN001234,2026-08-24 05:59:00,CUST0065,Consumer,Merchant Payment,51.21,GHS,KasaPay,POS,Northern,MER008,RCP0005,DEV0263,SUCCESS,,326.5,275.29,319,5,1,1,67.6
TXN001235,2026-08-20 17:56:00,CUST0135,Microbusiness,P2P Transfer,235.4,GHS,KasaPay,Mobile App,Greater Accra,,RCP0203,DEV0360,REVERSED,Network Timeout,640.17,640.17,765,5,2,0,79.5
TXN001236,2026-08-11 17:47:00,CUST0042,Microbusiness,Merchant Payment,51.5,GHS,SwiftCash,Mobile App,Volta,MER033,RCP0177,DEV0151,SUCCESS,,2030.12,1978.62,334,4,0,3,79.9
TXN001237,2026-08-01 03:30:00,CUST0173,Consumer,P2P Transfer,63.54,GHS,KasaPay,Mobile App,Eastern,,RCP0233,DEV0108,SUCCESS,,373.15,309.61,763,3,2,3,93.0
TXN001238,2026-08-04 20:09:00,CUST0057,Consumer,Cash-In,21.06,GHS,SwiftCash,Web,Eastern,MER033,RCP0025,DEV0179,SUCCESS,,735.34,756.4,518,2,1,2,56.7
TXN001239,2026-08-10 05:32:00,CUST0148,Consumer,Cash-Out,44.41,GHS,KasaPay,USSD,Volta,MER040,RCP0038,DEV0151,SUCCESS,,501.86,457.45,1632,5,2,1,77.6
TXN001240,2026-08-02 06:27:00,CUST0104,Microbusiness,Cash-In,126.3,GHS,MobiLink,POS,Ashanti,MER052,RCP0174,DEV0327,SUCCESS,,501.72,628.02,1655,1,2,3,72.1
TXN001241,2026-08-16 18:05:00,CUST0056,Consumer,P2P Transfer,106.97,GHS,KasaPay,POS,Central,,RCP0127,DEV0167,SUCCESS,,435.33,328.36,1803,1,2,1,62.5
TXN001242,2026-08-25 02:20:00,CUST0030,Microbusiness,Bank Transfer,135.58,GHS,ApexMoney,Web,Eastern,,RCP0153,DEV0170,SUCCESS,,259.03,123.45,452,1,0,1,32.4
TXN001243,2026-08-30 20:39:00,CUST0154,Consumer,P2P Transfer,130.1,GHS,SwiftCash,USSD,Western,,RCP0113,DEV0426,SUCCESS,,633.56,503.46,44,3,0,3,68.7
TXN001244,2026-08-16 04:20:00,CUST0285,SME,Cash-Out,480.37,GHS,SwiftCash,USSD,Northern,MER070,RCP0166,DEV0261,FAILED,Insufficient Funds,396.8,396.8,92,1,2,1,50.6
TXN001245,2026-08-28 03:00:00,CUST0060,SME,Merchant Payment,43.13,GHS,KasaPay,None,Central,MER023,RCP0171,DEV0419,SUCCESS,,249.98,206.85,1858,3,1,3,73.0
TXN001246,2026-08-31 13:14:00,CUST0122,Consumer,Bank Transfer,20.56,GHS,MobiLink,Mobile App,Greater Accra,,RCP0050,DEV0320,SUCCESS,,1054.3,1033.74,1994,1,2,0,46.9
TXN001247,2026-08-27 15:42:00,CUST0068,Consumer,P2P Transfer,33.35,GHS,MobiLink,Web,Greater Accra,,RCP0197,DEV0399,SUCCESS,,530.73,497.38,477,5,2,1,83.4
TXN001248,2026-08-15 09:56:00,CUST0243,Consumer,P2P Transfer,44.79,GHS,ApexMoney,Mobile App,Volta,,RCP0128,DEV0088,SUCCESS,,415.27,370.48,1929,3,1,1,60.4
TXN001249,2026-08-11 01:59:00,CUST0125,Consumer,Merchant Payment,35.58,GHS,SwiftCash,Mobile App,Bono,MER031,RCP0150,DEV0423,REVERSED,Network Timeout,1346.2,1346.2,1172,1,0,1,35.0
TXN001250,2026-08-31 07:34:00,CUST0293,Microbusiness,P2P Transfer,88.2,GHS,KasaPay,POS,Bono,,RCP0161,DEV0425,SUCCESS,,124.33,36.13,418,4,0,3,76.1
TXN001251,2026-08-08 11:58:00,CUST0074,Consumer,P2P Transfer,236.22,GHS,KasaPay,Mobile App,Greater Accra,,RCP0193,DEV0019,SUCCESS,,1280.0,1043.78,698,2,2,1,63.3
TXN001252,2026-08-13 18:12:00,CUST0025,Consumer,Cash-Out,301.48,GHS,KasaPay,Mobile App,Ashanti,MER025,RCP0078,DEV0161,FAILED,Insufficient Funds,254.64,254.64,594,2,0,3,52.9
TXN001253,2026-08-03 07:04:00,CUST0175,SME,Bank Transfer,125.04,GHS,MobiLink,Mobile App,Central,,RCP0002,DEV0186,SUCCESS,,577.47,452.43,1683,4,0,0,41.5
TXN001254,2026-08-25 14:29:00,CUST0196,SME,P2P Transfer,502.74,GHS,KasaPay,USSD,Central,,RCP0048,DEV0189,FAILED,Insufficient Funds,317.02,317.02,426,5,0,1,63.7
TXN001255,2026-08-21 03:28:00,CUST0298,Consumer,Bank Transfer,60.16,GHS,KasaPay,Web,Greater Accra,,RCP0251,DEV0351,SUCCESS,,246.6,186.44,415,5,2,1,83.9
TXN001256,2026-08-03 15:06:00,CUST0262,SME,Bank Transfer,20.34,GHS,ApexMoney,Mobile App,Eastern,,RCP0058,DEV0315,SUCCESS,,1320.04,1299.7,1587,3,1,2,63.9
TXN001257,2026-08-07 21:06:00,CUST0266,Consumer,Bank Transfer,199.38,GHS,KasaPay,Mobile App,Greater Accra,,RCP0065,DEV0096,SUCCESS,,1982.6,1783.22,675,5,2,0,76.4
TXN001258,2026-08-18 05:15:00,CUST0191,Consumer,Cash-Out,17.07,GHS,MobiLink,USSD,Ashanti,MER014,RCP0223,DEV0274,SUCCESS,,417.41,400.34,561,2,1,1,55.4
TXN001259,2026-08-17 18:03:00,CUST0108,Consumer,Cash-Out,42.87,GHS,SwiftCash,API,Greater Accra,MER028,RCP0062,DEV0439,SUCCESS,,633.72,590.85,1780,5,1,2,90.1
TXN001260,2026-08-25 20:43:00,CUST0129,Consumer,Cash-In,126.73,GHS,ApexMoney,Mobile App,Greater Accra,MER040,RCP0121,DEV0199,SUCCESS,,514.27,641.0,2050,5,0,1,72.5
TXN001261,2026-08-09 05:58:00,CUST0041,Consumer,Cash-Out,74.66,GHS,MobiLink,API,Greater Accra,MER012,RCP0096,DEV0418,SUCCESS,,1804.21,1729.55,1228,3,1,3,68.1
TXN001262,2026-08-29 15:58:00,CUST0130,Consumer,Bank Transfer,69.25,GHS,SwiftCash,Web,Volta,,RCP0172,DEV0293,SUCCESS,,101.0,31.75,1823,3,1,1,51.0
TXN001263,2026-08-14 18:41:00,CUST0110,Consumer,P2P Transfer,29.85,GHS,KasaPay,Mobile App,Central,,RCP0154,DEV0417,SUCCESS,,653.83,623.98,1853,3,2,3,84.3
TXN001264,2026-08-26 12:00:00,CUST0011,SME,Merchant Payment,80.71,GHS,ApexMoney,Web,Volta,MER075,RCP0134,DEV0407,SUCCESS,,285.62,204.91,1300,1,2,0,43.5
TXN001265,2026-08-08 09:21:00,CUST0062,Consumer,P2P Transfer,191.16,GHS,KasaPay,POS,Ashanti,,RCP0130,DEV0008,FAILED,Insufficient Funds,84.19,84.19,1827,5,2,3,99.0
TXN001266,2026-08-02 03:30:00,CUST0161,Microbusiness,Bill Payment,82.85,GHS,ApexMoney,USSD,Ashanti,,RCP0217,DEV0361,SUCCESS,,376.0,293.15,34,4,2,1,72.7
TXN001267,2026-08-02 16:57:00,CUST0111,Consumer,Merchant Payment,40.22,GHS,ApexMoney,USSD,Ashanti,MER010,RCP0151,DEV0086,SUCCESS,,1970.49,1930.27,92,5,2,0,73.2
TXN001268,2026-08-12 13:17:00,CUST0299,Consumer,Cash-Out,28.21,GHS,SwiftCash,Web,Eastern,MER002,RCP0132,DEV0371,SUCCESS,,301.26,273.05,1945,1,2,2,63.9
TXN001269,2026-08-30 13:08:00,CUST0144,Consumer,Bank Transfer,40.93,GHS,MobiLink,POS,Ashanti,,RCP0230,DEV0364,SUCCESS,,891.65,850.72,321,5,2,0,67.0
TXN001270,2026-08-02 12:13:00,CUST0288,Consumer,Bill Payment,113.69,GHS,KasaPay,POS,Central,,RCP0025,DEV0117,SUCCESS,,1210.76,1097.07,1605,2,0,0,45.1
TXN001271,2026-08-12 10:31:00,CUST0199,Consumer,P2P Transfer,109.08,GHS,MobiLink,API,Western,,RCP0216,DEV0030,SUCCESS,,488.08,379.0,932,5,0,2,73.1
TXN001272,2026-08-04 09:18:00,CUST0013,SME,Bank Transfer,41.25,GHS,MobiLink,USSD,Northern,,RCP0052,DEV0189,SUCCESS,,539.34,498.09,1736,5,1,3,98.3
TXN001273,2026-08-29 21:05:00,CUST0062,Consumer,Bank Transfer,12.44,GHS,ApexMoney,POS,Greater Accra,,RCP0086,DEV0137,SUCCESS,,136.02,123.58,1468,5,0,1,60.5
TXN001274,2026-08-21 22:25:00,CUST0212,Microbusiness,P2P Transfer,116.4,GHS,ApexMoney,Web,Ashanti,,RCP0004,DEV0250,SUCCESS,,287.98,171.58,171,5,1,2,86.4
TXN001275,2026-08-24 15:26:00,CUST0164,Microbusiness,Cash-Out,37.98,GHS,SwiftCash,Mobile App,Greater Accra,MER022,RCP0148,DEV0007,FAILED,Limit Exceeded,972.88,972.88,750,1,0,0,70.625456490418
TXN001276,2026-08-23 02:39:00,CUST0091,SME,Merchant Payment,146.31,GHS,SwiftCash,Mobile App,Greater Accra,MER048,RCP0216,DEV0007,SUCCESS,,515.69,369.38,1563,2,2,0,89.24997436293373
TXN001277,2026-08-21 08:49:00,CUST0157,Consumer,Cash-In,42.83,GHS,KasaPay,USSD,Central,MER067,RCP0099,DEV0197,SUCCESS,,649.05,691.88,2028,2,1,3,66.8
TXN001278,2026-08-24 23:38:00,CUST0271,SME,Merchant Payment,35.17,GHS,SwiftCash,Web,Ashanti,MER063,RCP0172,DEV0347,SUCCESS,,544.5,509.33,1773,3,0,0,48.3
TXN001279,2026-08-01 06:02:00,CUST0117,Consumer,P2P Transfer,92.78,GHS,KasaPay,Mobile App,Central,,RCP0102,DEV0142,SUCCESS,,2550.39,2457.61,1963,5,1,1,65.0
TXN001280,2026-08-27 19:53:00,CUST0014,Consumer,P2P Transfer,604.28,GHS,SwiftCash,POS,Greater Accra,,RCP0197,DEV0146,FAILED,Insufficient Funds,356.78,356.78,2105,4,2,2,90.7
TXN001281,2026-08-23 22:27:00,CUST0094,Microbusiness,P2P Transfer,153.96,GHS,SwiftCash,Mobile App,Bono,,RCP0259,DEV0074,FAILED,Network Timeout,1642.64,1642.64,1968,3,0,0,39.7
TXN001282,2026-08-23 22:08:00,CUST0281,Consumer,P2P Transfer,91.45,GHS,ApexMoney,Mobile App,Bono,,RCP0186,DEV0128,SUCCESS,,544.64,453.19,1283,5,2,3,95.9
TXN001283,2026-08-13 04:43:00,CUST0229,Microbusiness,Cash-In,110.5,GHS,ApexMoney,USSD,Ashanti,MER007,RCP0089,DEV0135,SUCCESS,,1755.75,1866.25,749,1,2,2,72.7
TXN001284,2026-08-25 19:50:00,CUST0252,Consumer,Merchant Payment,18.39,GHS,ApexMoney,Mobile App,Northern,MER057,RCP0214,DEV0117,SUCCESS,,196.62,178.23,1125,4,2,1,87.1
TXN001285,2026-08-12 20:04:00,CUST0274,Microbusiness,P2P Transfer,31.37,GHS,MobiLink,Web,Greater Accra,,RCP0010,DEV0155,FAILED,Service Unavailable,565.94,565.94,1753,3,0,3,53.6
TXN001286,2026-08-02 12:25:00,CUST0036,Microbusiness,Cash-Out,9.64,GHS,MobiLink,Mobile App,Central,MER061,RCP0256,DEV0128,PENDING,Awaiting Confirmation,366.77,366.77,944,2,1,2,60.1
TXN001287,2026-08-29 03:24:00,CUST0085,Consumer,Cash-Out,354.39,GHS,SwiftCash,Web,Northern,MER018,RCP0218,DEV0307,FAILED,Validation Error,547.09,547.09,1830,4,2,2,89.2
TXN001288,2026-08-08 06:29:00,CUST0018,Consumer,Cash-In,298.35,GHS,ApexMoney,Mobile App,Western,MER020,RCP0170,DEV0007,SUCCESS,,1232.48,1530.83,1547,5,1,0,82.34253957191538
TXN001289,2026-08-04 03:48:00,CUST0002,Consumer,Bill Payment,113.74,GHS,KasaPay,API,Western,,RCP0161,DEV0340,SUCCESS,,654.65,540.91,472,5,1,0,74.1
TXN001290,2026-08-20 06:41:00,CUST0251,Microbusiness,Merchant Payment,91.36,GHS,ApexMoney,USSD,Ashanti,MER032,RCP0066,DEV0273,SUCCESS,,1230.64,1139.28,2026,5,0,0,62.8
TXN001291,2026-08-08 05:50:00,CUST0282,Consumer,Bank Transfer,21.78,GHS,KasaPay,Mobile App,Western,,RCP0112,DEV0289,SUCCESS,,298.07,276.29,1864,5,1,2,84.6
TXN001292,2026-08-27 14:26:00,CUST0047,Microbusiness,P2P Transfer,67.6,GHS,ApexMoney,Mobile App,Central,,RCP0027,DEV0263,SUCCESS,,265.83,198.23,1325,3,2,3,99.0
TXN001293,2026-08-14 18:09:00,CUST0217,Consumer,Cash-Out,373.73,GHS,SwiftCash,Mobile App,Greater Accra,MER046,RCP0088,DEV0416,REVERSED,Duplicate Transaction,498.74,498.74,439,1,0,3,55.6
TXN001294,2026-08-01 03:20:00,CUST0161,Consumer,Bill Payment,91.08,GHS,ApexMoney,USSD,Greater Accra,,RCP0153,DEV0116,SUCCESS,,478.67,387.59,511,5,2,2,90.9
TXN001295,2026-08-30 12:04:00,CUST0021,Microbusiness,Bank Transfer,50.4,GHS,SwiftCash,POS,Western,,RCP0094,DEV0443,SUCCESS,,428.63,378.23,1849,3,2,0,55.7
TXN001296,2026-08-16 22:53:00,CUST0275,Microbusiness,Cash-In,18.28,GHS,MobiLink,USSD,Eastern,MER025,RCP0200,DEV0093,SUCCESS,,240.09,258.37,53,4,0,2,72.5
TXN001297,2026-08-09 03:39:00,CUST0262,Consumer,Cash-In,263.29,GHS,SwiftCash,USSD,Ashanti,MER077,RCP0221,DEV0063,SUCCESS,,1210.74,1474.03,1071,1,2,2,56.2
TXN001298,2026-08-21 23:54:00,CUST0171,Consumer,Merchant Payment,76.74,GHS,ApexMoney,USSD,Northern,MER026,RCP0146,DEV0372,SUCCESS,,375.35,298.61,1367,5,1,2,80.5
TXN001299,2026-08-17 10:46:00,CUST0213,Microbusiness,Cash-Out,18.3,GHS,MobiLink,USSD,Eastern,MER070,RCP0089,DEV0404,FAILED,Service Unavailable,1435.92,1435.92,523,5,0,2,71.6
TXN001300,2026-08-01 22:01:00,CUST0120,Microbusiness,Bank Transfer,37.13,GHS,SwiftCash,POS,Ashanti,,RCP0079,DEV0042,SUCCESS,,497.48,460.35,1904,5,1,2,85.1
TXN001301,2026-08-24 13:10:00,CUST0238,Consumer,Bill Payment,27.5,GHS,KasaPay,USSD,Ashanti,,RCP0142,DEV0270,SUCCESS,,801.37,773.87,1156,1,1,2,49.8
TXN001302,2026-08-13 10:36:00,CUST0134,Consumer,Merchant Payment,72.82,GHS,SwiftCash,POS,Eastern,MER016,RCP0187,DEV0231,SUCCESS,,748.66,675.84,159,5,0,1,56.1
TXN001303,2026-08-22 16:39:00,CUST0297,Consumer,P2P Transfer,97.15,GHS,MobiLink,API,Central,,RCP0033,DEV0100,SUCCESS,,265.55,168.4,714,4,1,0,64.0
TXN001304,2026-08-28 18:21:00,CUST0019,Consumer,Cash-In,53.1,GHS,KasaPay,Mobile App,Eastern,MER073,RCP0117,DEV0235,SUCCESS,,648.98,702.08,883,1,1,0,30.6
TXN001305,2026-08-19 22:17:00,CUST0052,Consumer,P2P Transfer,157.67,GHS,KasaPay,Mobile App,Ashanti,,RCP0115,DEV0309,SUCCESS,,2092.78,1935.11,501,3,1,3,88.1
TXN001306,2026-08-21 19:40:00,CUST0291,Consumer,P2P Transfer,87.09,GHS,KasaPay,Mobile App,Central,,RCP0075,DEV0259,SUCCESS,,595.09,508.0,2069,3,1,1,59.8
TXN001307,2026-08-08 21:27:00,CUST0087,Microbusiness,Merchant Payment,200.93,GHS,ApexMoney,USSD,Central,MER056,RCP0062,DEV0234,SUCCESS,,968.7,767.77,802,4,1,1,73.6
TXN001308,2026-08-08 08:49:00,CUST0094,Consumer,Cash-Out,60.12,GHS,SwiftCash,Mobile App,Western,MER028,RCP0218,DEV0399,REVERSED,Network Timeout,828.78,828.78,1111,1,1,1,45.8
TXN001309,2026-08-13 20:45:00,CUST0238,Microbusiness,P2P Transfer,1084.12,GHS,ApexMoney,API,Greater Accra,,RCP0113,DEV0102,FAILED,Insufficient Funds,620.35,620.35,1184,3,1,0,56.9
TXN001310,2026-08-27 10:28:00,CUST0057,Consumer,P2P Transfer,50.41,GHS,KasaPay,USSD,Central,,RCP0150,DEV0281,SUCCESS,,566.72,516.31,497,4,2,3,97.4
